Hora;G solar;;;1
8;-0,01;;;
9;1,510969118;;;
10;6,226192469;;;
11;6,111433841;;;
12;5,588030174;;;
13;5,157580995;;;
14;3,172048088;;;
15;5,27974677;;;
16;4,468924904;;;
17;0,238911463;;;
18;0,052265945;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,332575368;;;
10;3,606565982;;;
11;5,12148419;;;
12;4,648365667;;;
13;5,077562934;;;
14;4,666727047;;;
15;4,822694455;;;
16;1,658068813;;;
17;0,394305077;;;
18;-0,01;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,463396451;;;
10;6,160362747;;;
11;6,151599361;;;
12;5,586778262;;;
13;5,184914414;;;
14;5,247092724;;;
15;5,608373749;;;
16;4,417179196;;;
17;0,252192166;;;
18;0,059891134;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,557314491;;;
10;4,875274771;;;
11;5,576241333;;;
12;4,126213912;;;
13;4,000709704;;;
14;4,504500079;;;
15;4,249318622;;;
16;3,732383168;;;
17;0,390069441;;;
18;0,066015072;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,46791752;;;
10;2,871276158;;;
11;3,591438708;;;
12;3,65121752;;;
13;4,490833369;;;
14;4,46902923;;;
15;3,471359453;;;
16;2,759334333;;;
17;0,503419667;;;
18;0,074398711;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,217347274;;;
10;0,636487512;;;
11;2,446877888;;;
12;4,330171291;;;
13;4,851384112;;;
14;4,975949386;;;
15;5,076728326;;;
16;3,801238344;;;
17;0,472549596;;;
18;0,094649436;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,900077646;;;
10;3,758569;;;
11;5,11073861;;;
12;5,366546023;;;
13;4,935262236;;;
14;4,859625868;;;
15;5,240311533;;;
16;4,055272215;;;
17;0,43428281;;;
18;0,074015834;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,197629655;;;
10;0,576124474;;;
11;0,900035916;;;
12;2,124823449;;;
13;1,407164723;;;
14;1,562506174;;;
15;1,95393742;;;
16;0,933169861;;;
17;0,537043945;;;
18;0,088671554;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,170609214;;;
10;0,252599037;;;
11;1,16158126;;;
12;1,164085085;;;
13;0,575894956;;;
14;0,718633824;;;
15;0,474844768;;;
16;0,131153112;;;
17;0,270543114;;;
18;-0,01;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,304716567;;;
10;6,08942105;;;
11;6,149199862;;;
12;5,673786167;;;
13;5,256377741;;;
14;5,29602163;;;
15;5,700389303;;;
16;4,60027137;;;
17;0,310750364;;;
18;0,067160571;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,158674317;;;
10;0,47681653;;;
11;1,035972726;;;
12;2,298943585;;;
13;2,804403176;;;
14;2,978627637;;;
15;2,024774791;;;
16;0,972709425;;;
17;0,525234239;;;
18;0,081622245;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,14802263;;;
10;1,022587697;;;
11;1,89488889;;;
12;1,324538511;;;
13;1,376492872;;;
14;0,959772998;;;
15;0,702598914;;;
16;0,495814299;;;
17;0,415618884;;;
18;-0,01;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,170254506;;;
10;0,425874132;;;
11;0,547382654;;;
12;1,323390925;;;
13;0,844628364;;;
14;0,583782004;;;
15;0,370612637;;;
16;0,456368629;;;
17;0,367628913;;;
18;0,09711153;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;-0,01;;;
10;2,433941461;;;
11;1,415197827;;;
12;0,697622562;;;
13;1,380874565;;;
14;0,96150481;;;
15;0,874183927;;;
16;0,361463245;;;
17;0,42923343;;;
18;-0,01;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,257248225;;;
10;5,551516065;;;
11;5,575511051;;;
12;5,47160233;;;
13;4,332675116;;;
14;3,773904926;;;
15;3,660711189;;;
16;4,819356022;;;
17;0,264972104;;;
18;0,056659114;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,268515436;;;
10;6,268027205;;;
11;6,300681251;;;
12;5,800646613;;;
13;5,365294111;;;
14;5,429037312;;;
15;5,809409999;;;
16;4,978766188;;;
17;0,279984619;;;
18;0,064868529;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,132682952;;;
10;3,929246377;;;
11;4,841577465;;;
12;3,783607246;;;
13;3,682828306;;;
14;3,526860899;;;
15;3,428272805;;;
16;4,496466975;;;
17;0,304303015;;;
18;0,071903232;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,67724769;;;
10;3,507038954;;;
11;6,142731649;;;
12;5,59522867;;;
13;5,33566552;;;
14;5,393044833;;;
15;5,789066424;;;
16;5,002969826;;;
17;0,309842727;;;
18;0,071783257;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,637822885;;;
10;2,608165923;;;
11;3,162241441;;;
12;3,80687195;;;
13;3,820955963;;;
14;3,754500285;;;
15;4,286563012;;;
16;4,16877893;;;
17;0,337718641;;;
18;0,070284093;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,093769344;;;
10;5,803463416;;;
11;6,097141176;;;
12;5,655946416;;;
13;5,264932475;;;
14;5,300716301;;;
15;5,614424658;;;
16;4,86953684;;;
17;0,399135372;;;
18;0,080397457;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,035972726;;;
10;5,649060899;;;
11;5,989998348;;;
12;5,633620647;;;
13;5,253873916;;;
14;5,284858745;;;
15;5,608999705;;;
16;4,907198535;;;
17;0,426416628;;;
18;0,087795216;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,776764285;;;
10;2,723863484;;;
11;3,621588929;;;
12;3,076902753;;;
13;3,466038826;;;
14;3,135116675;;;
15;2,399722525;;;
16;2,556211562;;;
17;0,469545006;;;
18;0,087805648;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,771881827;;;
10;2,067444135;;;
11;2,156225583;;;
12;1,428447232;;;
13;1,22511581;;;
14;1,031382381;;;
15;0,678593495;;;
16;0,357457125;;;
17;0,48719697;;;
18;0,088770664;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,823512777;;;
10;3,151182883;;;
11;4,531833497;;;
12;4,322868469;;;
13;4,388593865;;;
14;4,61758949;;;
15;5,058262619;;;
16;4,579197513;;;
17;0,386877064;;;
18;0,078044906;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,579369013;;;
10;1,743824806;;;
11;2,088622318;;;
12;3,213674172;;;
13;3,690965736;;;
14;3,936236221;;;
15;3,500466414;;;
16;3,94124387;;;
17;0,480488806;;;
18;0,079535724;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,760666779;;;
10;2,611504356;;;
11;1,925456415;;;
12;2,31928716;;;
13;2,486313126;;;
14;2,597107364;;;
15;2,086848776;;;
16;1,972090148;;;
17;0,616988977;;;
18;0,086195898;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,692093283;;;
10;2,517819585;;;
11;2,595020844;;;
12;2,55704617;;;
13;3,415649356;;;
14;4,391827972;;;
15;5,517610107;;;
16;5,402225524;;;
17;0,381660763;;;
18;0,077105971;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,251197316;;;
10;5,396696244;;;
11;5,953588566;;;
12;4,765523793;;;
13;3,992885252;;;
14;4,898956779;;;
15;5,434566591;;;
16;4,875379097;;;
17;0,458684667;;;
18;0,098937235;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,370859267;;;
10;6,023487002;;;
11;5,79782981;;;
12;5,395965962;;;
13;5,328675676;;;
14;5,398156809;;;
15;5,768618523;;;
16;5,51176785;;;
17;0,4553671;;;
18;0,082729144;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,424378517;;;
10;6,185609645;;;
11;6,192495163;;;
12;5,492467535;;;
13;4,466838384;;;
14;4,256308465;;;
15;4,002483246;;;
16;2,383343339;;;
17;0,592232412;;;
18;0,128847507;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,514488658;;;
10;1,27707017;;;
11;3,867276718;;;
12;4,56167074;;;
13;4,629169678;;;
14;4,994623744;;;
15;4,983982489;;;
16;3,573390306;;;
17;0,698957935;;;
18;0,16000969;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,300543526;;;
10;4,883725179;;;
11;3,436305909;;;
12;2,878161675;;;
13;4,509507728;;;
14;4,117033222;;;
15;3,729462039;;;
16;3,350549916;;;
17;0,682224041;;;
18;0,136870178;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,163459129;;;
10;4,724523665;;;
11;4,270705457;;;
12;4,813409439;;;
13;4,090951716;;;
14;3,082849336;;;
15;3,876040104;;;
16;2,824538099;;;
17;0,733802828;;;
18;0,171339497;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,077317753;;;
10;0,375369904;;;
11;0,406041755;;;
12;0,578430079;;;
13;0,650853205;;;
14;0,70555134;;;
15;0,712228206;;;
16;0,389652136;;;
17;0,219632014;;;
18;-0,01;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,340848422;;;
10;0,79666969;;;
11;0,749639518;;;
12;0,410006144;;;
13;0,727731053;;;
14;0,390497177;;;
15;0,472455702;;;
16;0,346638516;;;
17;0,381932011;;;
18;0,08854532;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,514999855;;;
10;1,460475322;;;
11;1,633656523;;;
12;3,698268558;;;
13;3,741563858;;;
14;3,463430675;;;
15;2,893184623;;;
16;1,961761872;;;
17;0,669298046;;;
18;0,158413502;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,244868479;;;
10;0,236313745;;;
11;0,464506059;;;
12;0,659178422;;;
13;0,635611173;;;
14;0,741595982;;;
15;0,695807289;;;
16;0,806111196;;;
17;0,667952241;;;
18;0,206998132;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,211192038;;;
10;2,23739123;;;
11;2,678377338;;;
12;0,447135776;;;
13;0,416662144;;;
14;0,52511948;;;
15;0,536459719;;;
16;0,51217262;;;
17;0,438403688;;;
18;0,14365137;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;2,061184574;;;
10;6,678237135;;;
11;6,716629112;;;
12;6,238815918;;;
13;5,796056268;;;
14;5,244171596;;;
15;6,108617039;;;
16;6,246536044;;;
17;0,837565492;;;
18;0,141856962;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;2,173439377;;;
10;6,956265992;;;
11;6,806036516;;;
12;6,326971409;;;
13;5,934809881;;;
14;5,950771763;;;
15;6,286075607;;;
16;6,508394366;;;
17;0,903656029;;;
18;0,144402517;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,985235228;;;
10;5,108130459;;;
11;3,24653687;;;
12;3,4150234;;;
13;2,813792518;;;
14;3,403547537;;;
15;3,451954813;;;
16;4,155425199;;;
17;0,802689302;;;
18;0,224775287;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;2,131917619;;;
10;4,739442287;;;
11;4,420726281;;;
12;5,14433159;;;
13;5,636854754;;;
14;5,890262668;;;
15;6,224523252;;;
16;6,467289912;;;
17;1,027324099;;;
18;0,161658041;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,968438738;;;
10;6,415439878;;;
11;6,295777927;;;
12;5,611190552;;;
13;5,740659149;;;
14;5,79626492;;;
15;6,073772146;;;
16;5,947641982;;;
17;1,03326025;;;
18;0,168731346;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,186769316;;;
10;0,375964562;;;
11;0,609884375;;;
12;0,893724191;;;
13;0,88674478;;;
14;0,678113596;;;
15;0,426479223;;;
16;0,24110231;;;
17;0,152498216;;;
18;-0,01;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,195417943;;;
10;0,82741457;;;
11;2,445730302;;;
12;4,102740556;;;
13;5,295917304;;;
14;5,334100629;;;
15;5,480365716;;;
16;5,417352797;;;
17;1,216665402;;;
18;0,209533254;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,216769728;;;
10;2,66283276;;;
11;2,766637155;;;
12;3,322694868;;;
13;4,223967398;;;
14;4,892071261;;;
15;5,71384736;;;
16;6,21461228;;;
17;1,379831305;;;
18;0,18870978;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,416119649;;;
10;0,312972508;;;
11;0,953388245;;;
12;1,235131108;;;
13;1,962700806;;;
14;1,837718228;;;
15;0,954577562;;;
16;0,511713586;;;
17;0,325189086;;;
18;0,106156596;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;1,884143309;;;
10;1,640542041;;;
11;1,534233822;;;
12;2,739929692;;;
13;2,903512899;;;
14;3,688774889;;;
15;3,640158962;;;
16;1,967186825;;;
17;1,254535749;;;
18;0,261112041;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;2,468369049;;;
10;6,035484495;;;
11;6,496709852;;;
12;6,304436988;;;
13;6,040700796;;;
14;6,091403245;;;
15;6,400521257;;;
16;6,638697572;;;
17;1,693956966;;;
18;0,186028601;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,913170562;;;
10;1,884143309;;;
11;2,06389705;;;
12;2,787606686;;;
13;4,156155481;;;
14;5,323981005;;;
15;6,411162511;;;
16;6,652677259;;;
17;1,823634215;;;
18;0,205109831;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,049521127;;;
9;3,273244332;;;
10;7,108060358;;;
11;7,022721669;;;
12;6,538022957;;;
13;6,231095792;;;
14;6,314139308;;;
15;6,604165657;;;
16;6,929036899;;;
17;1,98596551;;;
18;0,173540776;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,061239026;;;
9;3,271783768;;;
10;7,046299351;;;
11;7,029920165;;;
12;6,453831855;;;
13;5,765488743;;;
14;4,975845059;;;
15;4,98606901;;;
16;5,28736257;;;
17;1,440027421;;;
18;0,246777645;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,074074257;;;
9;3,493163593;;;
10;7,191103874;;;
11;7,121727067;;;
12;6,60750409;;;
13;6,280129024;;;
14;6,307879746;;;
15;6,536249415;;;
16;6,481373926;;;
17;2,027278616;;;
18;0,196544664;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,084469302;;;
9;3,26646314;;;
10;5,264306519;;;
11;4,925559915;;;
12;5,034267633;;;
13;6,245805761;;;
14;6,25738595;;;
15;6,237146701;;;
16;6,645583089;;;
17;1,995876482;;;
18;0,289332231;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;0,057820262;;;
9;0,876771212;;;
10;2,257839131;;;
11;3,734365362;;;
12;4,092307954;;;
13;3,208249218;;;
14;4,346550477;;;
15;3,5982199;;;
16;3,024113784;;;
17;1,144576118;;;
18;0,353419708;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;-0,01;;;
8;-0,01;;;
9;0,469555439;;;
10;0,967075819;;;
11;1,543623164;;;
12;1,271123587;;;
13;1,157095241;;;
14;0,593807735;;;
15;0,348036485;;;
16;0,188521993;;;
17;0,29438161;;;
18;0,212329192;;;
19;-0,01;;;
20;-0,01;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
